PersonID,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,zipcode,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
134446,0,0.289077769,31,60629,0,0.193161368,3333.0,8,0,0,0,0
134450,0,0.344036051,46,60629,0,0.122709606,1800.0,7,0,0,1,0
134459,0,0.9999998999999999,50,60629,0,10.0,5250.0,0,0,0,0,0
134475,0,0.166944431,47,60629,0,0.183576288,10289.0,8,0,2,0,3
134487,0,0.42478699600000003,40,60629,0,0.584851445,17400.0,20,0,7,0,2
134493,0,0.021008789,56,60629,1,0.069299427,11875.0,6,0,1,0,0
134496,0,0.049599863,62,60629,0,0.460838956,6817.0,6,0,2,0,0
134519,0,0.0,37,60629,0,0.32054176100000004,8416.0,12,0,2,0,0
134520,0,0.312822906,52,60629,0,0.21576056100000002,10557.0,8,0,1,0,2
134525,0,0.20497507,30,60629,0,0.14870353,3200.0,4,0,0,0,0
134530,0,0.740506329,35,60629,0,0.812463712,5166.0,9,1,1,0,3
134534,0,0.277032266,44,60629,0,0.612191025,4166.0,9,0,1,0,0
134540,0,0.026471408999999998,29,60629,0,0.37691352899999997,4833.0,8,0,1,0,1
134551,0,0.17122824399999997,56,60629,1,0.403146247,7500.0,11,0,2,0,1
134558,0,0.0,27,60629,0,0.066648894,3750.0,3,0,0,0,0
134562,0,0.9999998999999999,39,60629,0,0.082791721,10000.0,3,0,0,0,0
134579,0,0.7708545509999999,31,60629,3,0.487837388,3000.0,7,1,0,0,2
134587,0,0.9999998999999999,29,60629,0,0.414890511,3424.0,5,0,1,0,0
134614,0,0.0,37,60629,0,0.306447775,4202.0,9,0,1,0,0
134618,0,0.051719408,63,60629,0,0.42625737399999997,10000.0,6,0,2,0,0
134625,0,0.07315893,79,60629,0,68.0,5250.0,1,0,0,0,0
134633,0,0.42825297799999995,39,60629,0,0.319545187,5100.0,7,0,1,0,3
134636,0,0.121373594,73,60629,0,0.7646062659999999,1180.0,9,0,1,0,0
134646,0,0.0,79,60629,0,1.108940201,1688.0,6,0,1,0,0
134654,0,0.1387215,38,60629,0,0.8346128540000001,4558.0,16,0,2,0,2
134666,0,0.22159943199999999,59,60629,0,0.19079046,6666.0,8,0,1,0,0
134671,0,0.109028473,60,60629,0,0.45290941799999995,5000.0,22,0,2,0,0
134675,0,0.23283068699999998,46,60629,0,0.55919432,6900.0,7,0,1,0,2
134689,0,0.505134884,72,60629,0,0.260951385,9564.0,25,0,0,0,1
134693,0,0.18605581399999999,51,60629,0,0.193470666,8300.0,6,0,1,0,0
134698,0,0.9999998999999999,62,60629,1,38.0,5250.0,0,0,0,0,0
134700,0,0.0,40,60629,0,0.043591282,5000.0,3,0,0,0,2
134714,0,0.019582031,66,60629,1,0.07645259900000001,4250.0,19,0,0,0,1
134716,0,0.014713865,75,60629,0,0.16743023699999998,2400.0,6,0,1,0,1
134721,0,0.18607225100000002,59,60629,0,0.442816053,7300.0,13,0,2,0,3
134727,0,0.209684331,25,60629,0,0.12395042,2500.0,4,0,0,0,0
134744,0,0.030417851,71,60629,0,0.001454281,5500.0,2,0,0,0,0
134750,0,0.025516241000000002,77,60629,0,0.021125625,6200.0,9,0,0,0,0
134762,0,0.237812935,37,60629,0,0.9419249590000001,3064.0,9,0,1,0,0
134776,0,0.063878671,67,60629,0,0.21224443,17460.0,14,0,2,0,1
134777,0,0.95483583,62,60629,0,0.44584954600000004,6167.0,25,0,0,0,1
134780,0,0.018516934,61,60629,0,0.178225451,9083.0,10,0,1,0,0
134797,0,0.9270488590000001,58,60629,0,1.039360605,5817.0,24,0,2,0,0
134802,0,0.015602227,57,60629,1,1.062387522,1666.0,21,0,1,0,2
134810,0,0.046783625999999995,29,60629,0,0.117974058,4856.0,8,0,1,0,1
134821,0,0.032729639,57,60629,0,0.39323300899999997,10166.0,11,0,3,0,1
134823,0,0.6601963160000001,37,60629,2,0.154975004,6200.0,8,0,0,0,3
134851,0,0.303463036,40,60629,0,0.260313275,12895.0,14,0,1,0,2
134857,0,0.620940939,44,60629,0,0.43077128200000003,15000.0,13,0,2,0,1
134858,0,0.38084657299999997,30,60629,0,0.330505907,3300.0,7,0,0,0,0
134866,0,0.115766696,45,60629,0,0.346649107,6833.0,5,0,1,0,0
134875,0,0.724971523,30,60629,4,0.364737958,3300.0,10,0,0,0,0
134876,0,0.0,48,60629,0,1575.0,5250.0,2,0,1,0,0
134883,0,0.9999998999999999,51,60629,0,0.200029265,13667.0,7,0,1,0,1
134901,0,0.6552980389999999,48,60629,0,0.276820792,3308.0,10,0,1,0,3
134925,0,0.227777688,59,60629,0,0.238515901,16413.0,13,0,3,0,0
134936,0,0.596950812,32,60629,0,0.6441883279999999,4077.0,7,0,1,0,0
134975,0,0.011713951,54,60629,0,0.181363699,7200.0,6,0,0,0,0
134978,0,0.78697001,34,60629,0,0.6847669390000001,2080.0,4,0,1,0,0
134987,0,0.780066646,52,60629,2,0.293721737,9508.0,10,0,2,1,2
134994,0,0.042947853,51,60629,0,2273.0,5250.0,10,0,1,0,0
135013,0,0.0057099790000000004,81,60629,0,0.00021738200000000001,23000.0,4,0,0,0,0
135016,0,0.04674558,37,60629,0,0.014801008999999999,9120.0,8,0,0,0,4
135024,0,0.538981443,52,60629,0,0.389897395,6334.0,10,0,2,0,2
135028,0,0.206605648,47,60629,0,0.310709479,5200.0,6,0,1,0,2
135042,0,0.117840366,66,60629,0,1474.0,5250.0,12,0,1,0,1
135044,0,0.613875912,53,60629,2,0.45603112799999995,5139.0,20,0,1,2,0
135051,0,0.9999998999999999,30,60629,0,2146.0,5250.0,2,0,2,2,1
135069,0,0.050610179000000005,52,60629,0,0.196800533,6000.0,9,0,1,0,4
135085,0,0.0,40,60629,0,0.34733053399999997,5000.0,7,0,2,0,2
135089,0,0.07986192,65,60629,0,7556.0,5250.0,19,0,4,0,0
135090,0,0.16968303199999998,67,60629,0,0.032594524,1533.0,2,0,0,0,0
135099,0,0.11317778199999999,50,60629,0,936.0,5250.0,6,0,1,0,3
135112,0,0.614146283,50,60629,0,0.505377973,6600.0,11,0,1,0,2
135114,0,0.087558249,40,60629,0,0.088991101,10000.0,6,0,0,0,0
135118,0,0.163142106,56,60629,0,0.13462179300000002,3000.0,5,0,1,0,0
135130,0,0.803746215,56,60629,1,0.36304422399999997,2916.0,16,0,0,0,1
135133,0,0.033406277000000005,81,60629,0,0.003561888,10106.0,2,0,0,0,0
135152,0,0.010506916000000002,80,60629,0,0.014992503999999999,2000.0,5,0,0,0,0
135172,0,0.000538906,61,60629,0,0.0,5250.0,4,0,0,0,1
135183,0,0.003058734,51,60629,0,0.87291713,4500.0,6,0,3,0,0
135184,0,0.048588993,69,60629,0,1801.0,5250.0,11,0,1,0,0
135189,0,0.483728449,60,60629,0,0.800044959,8896.0,22,0,2,0,3
135191,0,0.104884227,73,60629,0,69.0,5250.0,5,0,0,0,0
135193,0,0.0026128189999999997,70,60629,0,63.0,5250.0,3,0,0,0,0
135194,0,0.077560349,40,60629,2,0.9751499570000001,3500.0,6,0,2,0,0
135200,0,0.05901393,29,60629,0,0.162199,2200.0,7,0,0,0,0
135201,0,0.85271699,31,60629,0,0.7451708770000001,1345.0,6,0,0,0,0
135211,0,0.050769642000000004,79,60629,0,97.0,5250.0,4,0,0,0,0
135217,0,0.052638595999999996,53,60629,0,1618.0,5250.0,10,0,1,0,0
135221,0,0.06024498,33,60629,0,0.4453196,3300.0,7,0,2,0,2
135233,0,0.15710897199999999,58,60629,0,904.0,5250.0,9,0,1,0,0
135248,0,0.003124783,31,60629,0,6670.0,5250.0,3,0,1,0,0
135265,0,0.419957359,64,60629,0,0.327810313,7000.0,9,0,1,0,0
135268,0,0.018877082,57,60629,0,0.35270055299999997,13200.0,15,0,2,0,2
135275,0,0.0,40,60629,0,0.190468255,6000.0,4,0,1,0,0
135286,0,0.863926028,38,60629,0,0.419395151,4000.0,6,2,0,0,2
135303,0,0.022622209,78,60629,0,0.0019199389999999998,10416.0,7,0,0,0,0
135306,0,0.79502069,51,60629,0,0.39320856600000004,10365.0,11,0,2,0,2
135307,0,0.0,37,60629,0,0.000249984,16000.0,7,0,0,0,0
135328,0,0.9999998999999999,24,60629,0,0.0,1000.0,0,0,0,0,0
135354,0,0.9999998999999999,50,60629,1,0.131498471,4250.0,5,1,1,0,0
135361,0,0.006274981999999999,57,60629,0,0.258617406,5250.0,11,0,1,0,3
135363,0,0.377753225,31,60629,1,0.28677881899999996,8856.0,14,0,2,0,0
135367,0,0.012947173999999999,64,60629,0,0.181946183,12783.0,8,0,1,0,0
135374,0,0.147124649,49,60629,0,0.464051043,10500.0,13,0,1,0,0
135381,0,0.029004702,53,60629,0,0.769333333,2999.0,6,0,1,0,1
135415,0,0.15927579999999997,63,60629,0,704.0,5250.0,10,0,0,0,0
135428,0,0.867618152,60,60629,1,0.080409966,12000.0,6,0,0,2,0
135433,0,0.564717641,29,60629,1,0.159226497,4860.0,4,0,0,0,1
135435,0,0.049770233,67,60629,0,5773.0,5250.0,18,0,2,0,0
135437,0,0.09012638099999999,63,60629,1,0.013411448999999999,14166.0,6,0,0,0,0
135440,0,0.014296911,49,60629,0,0.504123969,4000.0,10,0,2,0,0
135450,0,0.144072021,38,60629,0,0.551834699,5613.0,5,0,1,0,0
135468,0,0.072212193,65,60629,0,0.757044125,1880.0,3,0,1,0,0
135478,0,0.027048647999999998,50,60629,0,0.11346042699999999,8654.0,2,0,1,0,0
135499,0,0.090928433,48,60629,0,0.523888155,9083.0,10,0,4,0,0
135500,0,0.47641453899999997,54,60629,0,0.336415896,4000.0,6,0,1,0,0
135506,0,0.04702269,27,60629,0,422.0,5250.0,10,0,0,0,0
135516,0,0.294315789,38,60629,0,0.170209119,5833.0,11,0,0,0,0
135527,0,0.17963173899999998,62,60629,0,0.403299725,12000.0,28,0,2,0,1
135528,0,0.9999998999999999,41,60629,0,0.0,0.0,0,0,0,0,0
135541,0,0.16323979800000002,37,60629,0,0.594751559,4648.0,7,0,2,0,1
135544,0,0.36379696100000003,59,60629,0,0.115370048,13200.0,25,0,0,0,0
135551,0,0.917108832,48,60629,0,0.207827453,7000.0,10,0,0,1,2
135568,0,0.505164011,74,60629,0,0.529810782,2800.0,7,0,1,0,0
135569,0,0.433805162,24,60629,0,0.07244277,3450.0,3,0,0,1,0
135570,0,1.001175779,26,60629,0,0.09194963800000001,2620.0,3,0,0,0,0
135575,0,0.567278741,45,60629,0,0.310901129,4338.0,4,0,1,0,1
135579,0,0.586815093,39,60629,1,0.35910749399999997,7125.0,8,0,1,0,1
135580,0,0.185413374,53,60629,0,1889.0,5250.0,5,0,1,0,1
135592,0,0.00729141,55,60629,0,0.466556565,4843.0,23,0,2,0,1
135594,0,0.130987057,42,60629,0,0.214309521,9000.0,11,0,1,0,2
135616,0,0.006009247,69,60629,0,0.169694409,7100.0,18,0,1,0,0
135636,0,0.044721601,45,60629,1,0.330885799,6400.0,11,0,2,0,0
135663,0,0.0,43,60629,0,1221.0,5250.0,8,0,1,0,0
135670,0,0.612581676,55,60629,2,0.064095511,18175.0,9,0,0,0,0
135674,0,0.006964161,76,60629,0,11.0,5250.0,11,0,0,0,0
135695,0,0.009679613,63,60629,0,0.154781466,3042.0,4,0,1,0,0
135702,0,0.06654587099999999,82,60629,0,0.083515856,10500.0,10,0,1,0,0
135712,0,0.11794414199999999,69,60629,0,0.29597831,4425.0,8,0,1,0,0
135719,0,0.0,73,60629,0,2.0,5250.0,7,0,0,1,0
135747,0,0.0018181229999999998,41,60629,0,0.50854048,7200.0,9,0,1,0,1
135749,0,1.046908316,24,60629,1,137.0,5250.0,2,0,0,0,0
135761,0,0.030814115,53,60629,0,0.6614820579999999,9000.0,15,0,4,0,2
135768,0,0.023166022999999997,68,60629,0,0.0056132,5878.0,6,0,0,0,0
135825,0,0.000163262,71,60629,0,0.33026789300000003,2500.0,6,0,1,0,0
135827,0,0.0,38,60629,0,0.38231388200000005,12800.0,11,0,4,0,0
135835,0,0.298671041,48,60629,0,0.8126808729999999,3800.0,15,0,2,0,2
135836,0,0.9999998999999999,50,60629,0,0.168957761,4000.0,2,0,1,1,0
135838,0,0.021074473,77,60629,0,25.0,5250.0,2,0,0,0,0
135840,0,0.082141705,28,60629,1,0.010414308,4416.0,9,0,0,0,0
135844,0,0.24971775699999998,48,60629,0,3750.0,5250.0,7,0,3,0,0
135855,0,0.9999998999999999,60,60629,0,1069.0,5250.0,1,1,1,0,0
135865,0,0.186535466,43,60629,0,0.299116814,6000.0,8,0,2,0,4
135873,0,0.0016128170000000001,33,60629,0,0.37572848799999997,5833.0,6,0,1,0,2
135876,0,0.038636747,57,60629,0,0.109831985,9641.0,7,0,1,0,0
135882,0,0.078092048,41,60629,0,0.320135973,5000.0,16,0,1,0,2
135889,0,0.038852297,66,60629,0,0.023188631,90000.0,6,0,1,0,0
135893,0,0.490968875,34,60629,0,512.0,5250.0,2,0,0,0,0
135900,0,0.060850403,37,60629,0,0.388780894,3600.0,14,0,1,0,0
135909,0,0.0,91,60629,0,0.0,5250.0,3,0,0,0,0
135910,0,0.243419878,34,60629,2,1398.0,5250.0,14,0,1,0,0
135914,0,0.9999998999999999,38,60629,0,0.209803193,2692.0,5,0,0,0,1
135938,0,0.041020399,33,60629,0,0.265745765,6080.0,14,0,1,0,1
135941,0,0.0,68,60629,1,1333.0,5250.0,11,0,1,0,0
135944,0,0.0019414410000000001,73,60629,0,0.047995429000000006,10500.0,16,0,0,0,0
135971,0,0.512697461,46,60629,0,0.053348467999999996,6166.0,5,0,0,0,1
135985,0,0.01126989,73,60629,0,229.0,5250.0,8,0,0,0,0
135993,0,0.575453845,53,60629,0,0.301497063,5276.0,6,0,2,0,2
135996,0,0.0,42,60629,1,0.20860911399999998,21000.0,11,0,2,0,5
136019,0,0.01514517,47,60629,0,0.033986405,2500.0,7,0,1,0,0
136026,0,0.17220889,58,60629,0,0.030322685,6166.0,7,0,0,0,0
136028,0,0.41620448,57,60629,0,0.41520056299999997,11367.0,24,0,2,0,0
136031,0,0.08055108,72,60629,0,0.474200426,2344.0,7,0,1,0,0
136047,0,0.6113445679999999,46,60629,0,0.612359973,13300.0,10,0,2,0,0
136063,0,0.312971371,44,60629,0,0.927913707,3800.0,18,0,2,0,0
136065,0,0.199729181,47,60629,0,0.313409563,5771.0,17,0,1,0,0
136072,0,0.9999998999999999,32,60629,1,0.17185275600000002,4916.0,3,0,0,0,1
136078,0,0.463738407,48,60629,0,1.091193004,1600.0,6,0,1,0,0
136097,0,0.00179994,70,60629,0,1.0,5250.0,2,0,0,0,0
136111,0,0.019769483,51,60629,0,0.089419606,3600.0,6,0,0,0,1
136119,0,0.09386353800000001,28,60629,0,0.274435442,5800.0,6,0,0,0,2
136120,0,0.9400759390000001,46,60629,0,1.015769626,2916.0,8,0,1,0,0
136128,0,0.37305970299999996,41,60629,0,0.765930862,2400.0,8,0,2,0,0
136132,0,0.34985414,31,60629,0,0.532940272,3900.0,9,0,1,0,0
136135,0,0.0,49,60629,1,0.554550934,4976.0,11,0,2,0,2
136160,0,0.16934950899999998,37,60629,0,0.344469191,6734.0,11,0,2,0,2
136185,0,0.9999998999999999,82,60629,0,48.0,5250.0,0,0,0,0,0
136194,0,0.9999998999999999,60,60629,1,3859.0,5250.0,8,0,5,0,0
136242,0,0.18473178399999998,55,60629,0,0.836268606,8800.0,18,0,3,0,2
136249,0,0.038991403,32,60629,0,0.006774558000000001,5313.0,7,0,0,0,1
136263,0,0.9999998999999999,76,60629,0,0.729821995,4100.0,6,0,2,0,2
136268,0,0.01059595,63,60629,0,0.24052652600000002,10027.0,6,0,1,0,1
136287,0,0.23698249,53,60629,0,0.18034038,13102.0,8,0,2,0,1
136293,0,0.027620099,64,60629,0,0.20590799,10324.0,6,0,1,0,1
136324,0,0.15822261599999998,46,60629,0,0.35685752299999995,5256.0,8,0,2,0,2
136328,0,0.13774845,97,60629,0,0.201234145,5833.0,12,0,0,0,0
136357,0,0.04466509900000001,57,60629,1,0.569145667,3253.0,8,0,1,1,1
136367,0,0.8772597529999999,45,60629,0,0.490744921,8859.0,9,0,1,0,4
136373,0,0.027246457,38,60629,0,0.008495751999999999,2000.0,2,0,0,0,0
136379,0,0.073859059,44,60629,0,0.150167138,11666.0,5,0,2,0,1
136384,0,0.52813501,48,60629,0,1937.0,5250.0,8,0,0,0,0
136398,0,0.025332683999999998,44,60629,0,0.32354158,4833.0,5,0,2,0,2
136406,0,0.014318853999999999,45,60629,0,0.08437995400000001,8200.0,6,0,1,0,2
136412,0,0.7875207879999999,56,60629,0,0.608878224,5000.0,6,0,2,0,0
136414,0,0.9999998999999999,23,60629,0,0.105067985,2426.0,2,0,0,0,0
136418,0,0.312066844,66,60629,1,0.501363388,5500.0,17,0,2,0,1
136452,0,0.44068628200000004,57,60629,0,1.533599264,3258.0,9,0,2,0,0
136461,0,0.027789616,71,60629,0,2711.0,5250.0,8,0,2,0,0
136465,0,0.000578937,74,60629,0,0.087076374,6166.0,7,0,1,0,0
136472,0,0.01664143,68,60629,0,880.0,5250.0,7,0,2,0,0
136480,0,0.20082845300000002,35,60629,0,0.473212953,6700.0,6,0,1,0,1
136488,0,0.04867102,68,60629,0,0.972795805,3050.0,15,0,2,0,0
136492,0,0.054251790999999994,52,60629,0,0.400404635,5436.0,12,0,1,0,1
136509,0,0.644143065,44,60629,0,1.301763316,5500.0,8,0,2,0,2
136516,0,0.869266598,56,60629,1,0.37561206799999997,6330.0,10,0,0,0,1
136539,0,0.002382928,49,60629,0,0.412766979,8333.0,8,0,2,0,1
136542,0,0.070923147,67,60629,0,0.38027016,17100.0,17,0,3,0,1
136547,0,0.002917378,32,60629,0,0.00119976,3333.0,9,0,0,0,0
136553,0,0.06632228,47,60629,0,0.169105927,6900.0,4,0,1,0,2
136555,0,0.511885603,36,60629,0,0.507283633,3500.0,9,0,0,0,0
136589,0,0.076879216,51,60629,0,0.469596413,5574.0,11,0,1,0,1
136606,0,0.46570228700000005,48,60629,0,0.214045753,6250.0,8,0,2,0,0
136616,0,0.056612549000000005,49,60629,1,0.339117593,10833.0,18,0,3,0,0
136619,0,0.285673475,30,60629,0,0.145330407,4100.0,3,0,0,0,0
136626,0,0.013489408,57,60629,0,0.006832156999999999,4390.0,11,0,0,0,0
136632,0,0.618127725,67,60629,0,0.346746714,6162.0,16,0,0,0,0
136641,0,0.078530716,60,60629,0,0.187360926,6740.0,4,0,2,0,0
136651,0,0.087997486,41,60629,0,0.265838963,10953.0,8,0,3,0,3
136656,0,0.021970592999999997,69,60629,0,0.5017911270000001,3628.0,12,0,2,1,0
136663,0,0.006993007,23,60629,0,0.08652246300000001,600.0,2,0,0,0,0
136675,0,0.244609675,62,60629,0,0.7793764990000001,1250.0,14,0,1,0,0
136682,0,0.0,36,60629,0,2.035688794,1400.0,4,0,1,0,0
136685,0,0.636452594,74,60629,0,2004.0,5250.0,10,0,2,0,0
136699,0,0.023285899,47,60629,0,0.347519549,7800.0,7,0,1,0,0
136701,0,0.302238638,73,60629,1,0.346957312,1100.0,5,0,0,0,0
136702,0,0.146219538,24,60629,0,0.11119239199999999,4100.0,7,0,0,0,1
136703,0,0.0,62,60629,3,1598.0,5250.0,8,0,1,0,0
136707,0,0.006399146999999999,60,60629,0,0.0006662230000000001,1500.0,3,0,0,0,0
136720,0,0.006684601,44,60629,0,0.157145069,6458.0,7,0,1,0,1
136730,0,0.0,51,60629,0,683.0,5250.0,12,0,0,0,3
136747,0,0.009728044,62,60629,0,0.842385871,3000.0,13,0,2,0,0
136758,0,0.14681581300000002,48,60629,0,0.164466737,7575.0,3,0,1,0,1
136759,0,0.114155191,69,60629,0,1.271041629,5500.0,12,0,4,0,0
136770,0,0.9999998999999999,61,60629,0,375.0,5250.0,0,2,0,0,0
136772,0,0.9999998999999999,49,60629,0,0.0,2916.0,0,0,0,0,3
136784,0,0.009174224,67,60629,0,0.399840064,2500.0,26,0,1,0,0
136786,0,0.10681303800000001,43,60629,0,0.477087152,6000.0,18,0,1,0,0
136790,0,0.0,26,60629,0,223.0,0.0,2,0,0,0,0
136815,0,0.97419709,59,60629,0,0.520958868,7633.0,12,0,1,0,2
136821,0,0.09173802199999999,63,60629,0,0.555752999,2250.0,19,0,1,0,0
136826,0,0.24110876899999997,58,60629,0,0.365245374,8700.0,21,0,2,0,1
136834,0,0.274945011,33,60629,0,0.089555414,4700.0,3,0,0,0,1
136871,0,0.306578407,51,60629,0,0.532910525,5833.0,16,0,2,0,0
136878,0,0.17651699199999998,52,60629,0,0.307397143,4690.0,7,0,1,0,0
136880,0,0.471148598,46,60629,0,0.10915142,127400.0,15,0,4,0,2
136894,0,0.004133196,44,60629,0,0.413249211,4754.0,6,0,1,0,0
136898,0,0.000327861,56,60629,0,0.185227855,7811.0,4,0,1,0,0
136919,0,0.00164693,52,60629,0,0.149170166,5000.0,5,0,0,0,0
136922,0,0.9685511729999999,24,60629,0,0.056628622,6833.0,4,0,0,0,1
136926,0,0.48153796200000004,65,60629,0,0.036239275,16666.0,3,0,0,0,0
136952,0,0.038900716,33,60629,0,0.422860587,4977.0,7,0,2,0,1
136955,0,0.35363948799999995,24,60629,0,0.250460405,2171.0,3,0,0,0,1
136969,0,0.9999998999999999,39,60629,0,148.0,5250.0,1,0,0,0,0
136988,0,5186.0,43,60629,0,0.211157768,5000.0,4,0,1,0,2
137030,0,0.19377409,46,60629,1,0.496402878,2640.0,13,0,1,0,2
137039,0,0.053566493,46,60629,0,0.502812249,11200.0,16,0,6,0,1
137045,0,0.018334065,63,60629,0,0.41377524600000004,9654.0,17,0,2,0,1
137048,0,0.606393606,42,60629,2,0.109221128,4467.0,4,0,0,0,0
137069,0,0.071443853,40,60629,0,0.03299293,5091.0,8,0,0,0,0
137172,0,0.0,54,60629,0,0.265067124,3500.0,6,0,0,0,1
137176,0,0.900839664,41,60629,0,0.282830225,5200.0,5,0,1,0,2
137178,0,0.061950464000000004,44,60629,0,0.231905869,7308.0,11,0,1,0,1
137180,0,0.0,23,60629,1,0.15049970599999998,1700.0,4,0,0,0,0
137182,0,0.634178791,46,60629,0,0.404521405,4157.0,4,0,1,0,2
137192,0,0.07026852,56,60629,1,1303.0,5250.0,14,0,2,0,0
137193,0,0.412369225,47,60629,0,0.359104239,3750.0,4,0,1,0,1
137199,0,0.609775561,48,60629,0,1.062030598,7189.0,13,0,2,0,0
137203,0,0.23277483899999998,62,60629,0,0.268546291,5000.0,9,0,1,0,0
137204,0,0.0043379790000000005,59,60629,0,0.087093596,5074.0,9,0,0,0,2
137207,0,0.0,38,60629,0,1889.0,5250.0,6,0,2,0,2
137211,0,0.9999998999999999,49,60629,0,10.0,5250.0,0,0,0,0,0
137223,0,0.051819055,57,60629,0,0.139985642,5571.0,13,0,0,0,1
137248,0,0.156479736,53,60629,0,0.953048088,2640.0,14,0,1,0,1
137256,0,0.01392649,59,60629,0,0.267400984,4266.0,8,0,1,0,0
137261,0,0.037639921,76,60629,0,0.009427674,10500.0,12,0,0,0,0
137276,0,0.48256851,60,60629,0,0.26552156,5588.0,8,0,1,0,0
137288,0,0.389035478,43,60629,0,0.790563059,5700.0,8,0,2,0,1
137297,0,0.016898306000000002,35,60629,0,0.205224347,8000.0,13,0,0,0,1
137313,0,0.628356577,53,60629,1,4836.0,5250.0,14,0,2,0,1
137318,0,0.0,85,60629,0,0.0,5250.0,2,0,0,0,0
137320,0,0.056498587999999995,73,60629,0,3730.0,5250.0,3,0,2,0,0
137329,0,0.372315506,41,60629,0,0.225844005,7730.0,6,0,0,0,5
137337,0,0.031790989,71,60629,0,0.085679126,6500.0,8,0,0,0,0
137341,0,0.125748503,35,60629,0,3400.0,5250.0,4,0,3,0,0
137355,0,0.26926244,43,60629,0,0.245365549,4800.0,6,0,1,0,1
137367,0,0.160558237,56,60629,0,4004.0,5250.0,6,0,2,0,0
137372,0,0.9751458279999999,78,60629,0,4434.0,5250.0,20,0,2,0,0
137378,0,0.0075547109999999995,55,60629,0,0.251633826,20350.0,9,0,3,0,1
137418,0,0.0,66,60629,0,0.0,5250.0,3,0,0,0,0
137421,0,0.22785112100000002,64,60629,0,0.41184682899999997,5013.0,10,0,1,0,0
137422,0,0.0,38,60629,0,0.250723961,10704.0,9,0,2,0,1
137435,0,0.0,59,60629,0,0.32401026899999996,7400.0,6,0,1,0,0
137439,0,0.0,84,60629,0,50.0,5250.0,4,0,0,0,0
137448,0,0.738456353,39,60629,0,2386.0,5250.0,7,0,1,0,0
137452,0,0.019407353000000002,76,60629,0,0.01988401,2413.0,4,0,0,0,0
137461,0,0.039708994,63,60629,0,0.009300163,4300.0,10,0,0,1,1
137471,0,0.0056421430000000005,69,60629,0,0.284219002,1241.0,8,0,0,0,0
137475,0,0.578785101,59,60629,0,0.49197592799999995,1993.0,14,0,0,0,0
137478,0,0.062215639,70,60629,0,0.01586369,1701.0,4,0,0,0,0
137485,0,0.121790497,37,60629,0,0.054244452,2838.0,5,0,0,1,0
137490,0,0.08116396099999999,61,60629,0,0.30213957199999997,5000.0,5,0,1,0,1
137509,0,0.000546755,68,60629,0,0.149124167,6450.0,7,0,1,0,0
137516,0,0.13367526300000002,61,60629,0,0.230876393,15791.0,11,0,1,0,3
137517,0,0.0,73,60629,0,89.0,5250.0,4,0,0,0,0
137525,0,0.044662324,65,60629,0,3302.0,5250.0,21,0,0,0,0
137529,0,0.077585116,53,60629,0,18.0,5250.0,1,0,0,0,0
137546,0,0.0,59,60629,0,0.36008532200000004,7500.0,8,0,2,0,0
137573,0,0.087792335,46,60629,1,79.0,5250.0,5,0,0,0,0
137578,0,0.685410486,36,60629,0,0.571857036,4000.0,3,0,1,0,2
137596,0,0.0,63,60629,1,0.287806336,3345.0,11,0,2,0,1
137597,0,0.111643775,50,60629,0,0.211052591,13100.0,6,0,1,0,5
137602,0,0.04496871400000001,68,60629,0,1080.0,5250.0,3,0,1,0,0
137606,0,0.477037266,53,60629,4,0.499691644,6485.0,10,0,2,0,2
137607,0,0.7559170159999999,49,60629,2,0.403099483,6000.0,14,0,1,0,2
137614,0,0.9999998999999999,68,60629,0,0.008883953,1800.0,6,0,0,0,0
137616,0,0.02159964,62,60629,1,0.528539181,3100.0,5,0,1,0,0
137617,0,0.0061778480000000005,65,60629,0,0.073886508,7700.0,14,0,1,0,0
137628,0,0.009532698000000001,59,60629,0,0.000507357,7883.0,3,0,0,0,0
137634,0,0.376825766,50,60629,1,15123.0,5250.0,18,0,9,0,0
137640,0,0.750279955,35,60629,2,0.059323445999999995,6000.0,5,0,0,1,2
137644,0,0.71881651,50,60629,0,0.292932354,13200.0,9,0,1,0,3
137654,0,0.9999998999999999,22,60629,0,0.39661798600000003,1300.0,3,0,0,0,0
137668,0,0.0,56,60629,0,0.146116423,5960.0,11,0,1,0,0
137672,0,0.062082081,85,60629,0,0.023041475,1301.0,3,0,0,0,0
137673,0,0.6945498059999999,36,60629,0,0.179582042,10000.0,15,0,0,0,1
137687,0,0.027704231,47,60629,0,0.24557921300000002,5541.0,12,0,2,0,0
137699,0,0.0007140310000000001,61,60629,1,2279.0,5250.0,8,0,2,0,0
137701,0,1.0328454120000001,43,60629,5,0.433713257,5000.0,6,0,1,1,2
137706,0,1.373813093,69,60629,0,598.0,5250.0,8,0,0,4,0
137711,0,0.151995435,50,60629,0,0.263338177,9633.0,18,0,2,0,3
137722,0,0.08287626599999999,35,60629,0,2264.0,5250.0,11,0,2,0,0
137744,0,0.477977938,32,60629,0,0.12249354800000001,5036.0,6,1,0,0,0
137746,0,0.012838296,39,60629,0,0.260740509,6400.0,11,0,1,0,0
