PersonID,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,zipcode,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
137323,0,0.127989334,30,60637,0,0.117070181,3262,5,0,0,0,0
137358,0,0.053297335,63,60637,0,0.231471066,8000,11,0,2,0,0
137368,0,0.041743566,55,60637,0,0.122018216,6916,8,0,0,0,0
137370,0,0.042492403,57,60637,2,0.13304253,2750,6,0,0,0,0
137379,0,0.093640283,69,60637,1,0.23985062,8300,6,0,2,0,0
137380,0,0.06263067,84,60637,0,20,,3,0,0,0,0
137390,0,0.34643571,27,60637,0,0.003749063,4000,2,0,0,0,0
137394,0,0.828450902,26,60637,1,0.558933778,2400,8,0,0,0,0
137400,0,0.960742818,38,60637,0,0.713076474,3425,13,0,2,0,1
137403,0,0.072853674,84,60637,0,0.017301038,2600,4,0,0,0,1
137413,0,0.078541374,52,60637,1,0.368947135,4501,9,0,1,0,1
137416,0,0.537604244,39,60637,0,5747,,10,0,4,0,1
137428,0,0.719849658,55,60637,0,0.371135327,7891,7,0,1,0,3
137436,0,0.000734664,51,60637,0,0.45807771,4400,5,0,2,0,0
137442,0,0.107725735,45,60637,0,0.650451836,5200,5,0,2,0,1
137446,0,0.033245895,51,60637,0,0.30514625,9093,10,0,1,0,0
137463,0,0.138255168,67,60637,0,0.141337769,19838,7,0,3,0,0
137468,0,0.028076092,51,60637,0,0.173488842,8916,8,0,1,0,0
137476,0,0.368234186,27,60637,0,0.198546115,2200,2,0,0,0,0
137484,0,0.39261251,53,60637,0,0.571790152,4345,12,0,1,0,3
137492,0,0.085462161,40,60637,0,0.227349639,6500,14,0,2,0,0
137498,0,0.101076087,62,60637,0,510,,9,0,1,0,2
137502,0,0.972341602,43,60637,0,0.57848625,4108,7,0,0,0,1
137507,0,0.060175734,62,60637,0,0.014996251,4000,2,0,0,0,1
137514,0,0.274725275,56,60637,0,7853,,6,0,4,0,0
137521,0,0.053709113,61,60637,0,0.006989748,8583,2,0,0,0,1
137544,0,0.208338765,52,60637,0,0.389883699,5416,15,0,2,0,1
137548,0,0.805074971,32,60637,0,0.314531029,9200,8,0,1,2,0
137556,0,0.9999999,23,60637,0,0,929,2,0,0,0,0
137561,0,0.033830977,48,60637,0,0.207235855,16666,8,0,1,0,9
137565,0,0.790861009,41,60637,0,0.83275768,5500,12,0,1,0,2
137588,0,0.9999999,32,60637,0,708,,3,0,0,0,
137618,0,0.9999999,56,60637,0,0.233588804,3000,2,0,1,0,0
137629,0,0.14628107,51,60637,0,3178,,8,0,1,0,0
137631,0,0.019161476,51,60637,0,0.587655074,9833,6,0,3,0,0
137643,0,0.025820837,32,60637,0,1.176193171,5300,12,0,6,0,0
137656,0,0.061996457,56,60637,0,0.244447896,6438,6,0,2,0,2
137691,0,0.602733383,47,60637,0,0.799440112,5000,11,0,4,0,6
137707,0,0.779869045,44,60637,0,0.673475218,7000,11,0,1,0,3
137732,0,0.888252805,27,60637,0,674,,4,0,0,0,0
137733,0,0.525644627,37,60637,1,0.184450488,6250,8,0,0,0,0
137735,0,0.989883662,49,60637,0,0.318681319,5004,7,0,0,0,3
137737,0,0.037233656,52,60637,3,0.539812218,8200,9,0,3,0,2
137745,0,0.039973672,52,60637,0,0.229867788,9983,22,0,1,0,0
137774,0,0,68,60637,0,0.258636423,7670,5,0,2,0,0
137783,0,0.824497131,51,60637,0,0.602053439,8083,7,0,3,0,0
137785,0,0.865347798,46,60637,0,4426,,8,0,2,0,2
137798,0,0.109511266,55,60637,0,1102,,5,0,1,0,0
137802,0,0.003261304,55,60637,0,0.00159968,5000,10,0,0,0,0
137809,0,0.075956962,63,60637,0,3871,,6,0,1,0,0
137812,0,0.880723164,45,60637,0,0.415768854,4083,4,0,0,0,1
137818,0,0.601239876,27,60637,0,0.447490347,2589,5,0,1,0,1
137819,0,0.049579046,54,60637,1,0.342282886,6666,9,0,1,0,4
137847,0,0.53589999,62,60637,0,0.424676741,6418,24,0,0,0,0
137849,0,0.770819656,36,60637,0,0.631287494,6500,10,0,1,0,3
137851,0,0.5049495,38,60637,0,0.489198357,5600,8,0,1,0,2
137861,0,0.27524929,30,60637,0,0.174960236,4400,9,0,0,0,0
137869,0,0.596138669,51,60637,0,0.580457125,6518,10,0,2,0,3
137884,0,0.014049649,65,60637,0,0.196137887,12531,9,0,2,0,0
137888,0,0.000299985,39,60637,0,0.575872028,4500,4,0,1,0,0
137890,0,0.9999999,39,60637,0,0.101529903,2875,1,1,0,0,3
137897,0,0,45,60637,1,0.13558263,3200,10,0,1,0,1
137913,0,0.050640282,76,60637,0,0.312671832,4000,21,0,2,0,0
137917,0,0.001987154,66,60637,0,0.273806078,10364,13,0,1,0,0
137928,0,0.617686476,55,60637,0,0.720756535,8300,20,0,1,0,2
137941,0,0.003848172,54,60637,0,0.646270086,9396,9,0,2,0,0
137945,0,0.023962667,65,60637,0,0.025206432,2300,7,0,0,0,0
137949,0,0.149546361,55,60637,0,0.361899661,5600,15,0,1,0,1
137967,0,0.389932463,67,60637,0,3536,,10,0,2,0,0
137968,0,0.291595694,74,60637,4,4812,,24,0,2,0,0
137973,0,0.646653037,55,60637,1,4584,,13,0,2,0,0
137976,0,0.052071134,62,60637,0,0.770776752,1840,13,0,1,0,0
137979,0,0.025449287,48,60637,1,0.216904413,7500,3,0,1,0,1
137981,0,0.99518578,56,60637,0,0.510244878,2000,13,0,0,0,0
137984,0,0.006038086,61,60637,0,6,,8,0,0,0,
137992,0,0.018040591,40,60637,1,0.370638924,9515,9,0,1,0,1
137994,0,0.797979798,61,60637,0,0.363686841,7203,11,0,2,0,0
138003,0,0.128407159,58,60637,0,0.438267993,8544,14,0,3,0,1
138008,0,0.03232811,52,60637,0,0.311148233,11373,14,0,2,0,1
138010,0,0.002077313,57,60637,0,0.309446037,15000,16,0,2,0,3
138012,0,0.389547097,44,60637,3,0.512801756,4100,11,0,2,0,1
138035,0,0.008345852,46,60637,0,0.12371907,4000,13,0,1,0,1
138042,0,0.060643492,43,60637,0,0.252329091,7620,4,0,1,0,2
138061,0,0,85,60637,0,0,,6,0,0,0,0
138064,0,0.041457937,46,60637,0,0.170250896,12833,8,0,1,1,2
138066,0,0.914801893,45,60637,0,0.123321243,10200,5,0,1,0,0
138068,0,0.002144865,54,60637,0,0.141654034,11873,6,0,2,0,1
138070,0,0.223802855,39,60637,0,0.278318728,6161,9,0,1,0,1
138078,0,0,63,60637,0,0.646470956,1600,11,0,1,1,0
138082,0,0.838429213,46,60637,2,0.477539239,5542,15,0,1,0,2
138085,0,0.352669504,51,60637,0,0.216203862,8750,9,0,2,0,0
138098,0,0.064570626,78,60637,0,0.244100787,7500,7,0,2,0,0
138106,0,0.022736778,49,60637,0,451,,4,0,0,0,0
138121,0,0.839276133,61,60637,0,0.274021021,10750,9,0,2,0,1
138144,0,0.143390441,65,60637,0,2514,,7,0,3,0,
138157,0,0.030931682,58,60637,1,891,,10,0,1,0,1
138161,0,0.403930696,70,60637,0,0.428136419,1641,10,0,0,0,0
138163,0,0.033803229,29,60637,0,0.01211387,1650,2,0,0,0,0
138179,0,0,55,60637,0,5244,,7,0,1,0,1
138185,0,0.016178,57,60637,0,2490,,7,0,2,0,0
138189,0,0.055084556,66,60637,0,0.335783086,17960,21,0,2,0,0
138198,0,0.624881851,48,60637,0,1849,,6,0,1,0,0
138203,0,0.952395003,41,60637,0,0.305115814,6000,4,0,1,0,3
138222,0,0.044367873,82,60637,0,337,,11,0,0,0,0
138223,0,0.037400064,86,60637,0,1054,,9,0,1,0,
138224,0,0.356773753,42,60637,0,0.435941874,7500,14,0,3,0,2
138227,0,0.155065129,72,60637,0,0.832633918,4050,21,0,1,0,0
138232,0,0.172871513,53,60637,0,1.651116295,3000,14,0,1,0,0
138242,0,0.9999999,35,60637,0,0.228959419,6332,4,0,1,1,4
138267,0,0.24824356,52,60637,2,0.347970986,5100,9,0,1,0,1
138270,0,0.323395755,60,60637,0,3870,,20,0,3,0,0
138281,0,0.033398664,45,60637,0,0.75344931,5000,5,0,1,0,0
138293,0,0.247195896,55,60637,0,0.079565586,12982,9,0,0,0,2
138335,0,0.073273636,87,60637,0,0.3885918,3365,16,0,1,0,0
138336,0,0.026922559,69,60637,0,42,,2,0,0,0,0
138338,0,0.457511121,53,60637,1,0.381220417,7816,7,0,1,0,1
138339,0,0,68,60637,0,0,9113,9,0,0,0,0
138360,0,0.333715238,52,60637,0,0.467257319,2595,6,0,1,0,1
138361,0,0,48,60637,1,0.220604987,7900,11,0,1,0,2
138364,0,0.043494167,51,60637,0,587,1,4,0,1,0,0
138372,0,0.139742646,47,60637,0,0.268978444,3200,11,1,0,0,1
138399,0,0.118826676,76,60637,0,0.891970199,2415,10,0,1,0,0
138401,0,0.04191666,70,60637,0,0.080825959,5084,10,0,0,0,1
138441,0,0.143775445,29,60637,0,0.192967839,6000,6,0,2,0,2
138446,0,0.109132099,40,60637,0,0.481814773,5333,9,0,2,0,2
138447,0,0,33,60637,0,0.67408148,4000,17,0,1,0,3
138463,0,0.014860368,43,60637,0,0.306794524,15850,10,0,2,0,0
138466,0,0.045412882,75,60637,0,452,,4,0,0,0,0
138469,0,0.919955863,56,60637,0,0.336541976,8206,11,0,1,0,1
138472,0,0.156948274,55,60637,0,0.262014787,2163,5,0,0,0,0
138504,0,0.114474864,50,60637,0,1045,,3,0,1,0,0
138537,0,0.011342554,53,60637,0,2451,,8,0,2,0,1
138541,0,0.181215201,46,60637,0,0.162200969,39000,10,0,1,0,1
138568,0,0.745759686,37,60637,0,0.049980008,2500,2,1,0,0,0
138572,0,0.053993079,75,60637,0,0.015322927,6982,8,0,0,0,0
138577,0,0.117907785,55,60637,0,0.644310171,4964,13,0,1,0,1
138580,0,0.441358162,75,60637,0,0.295857988,1013,5,0,0,0,0
138584,0,0.9999999,39,60637,0,0.073886959,9500,12,0,0,0,1
138599,0,0.9999999,41,60637,1,0.014843987,3300,1,3,0,0,2
138627,0,0.013021933,63,60637,0,0.291536278,13740,7,0,2,0,1
138631,0,0.027275578,86,60637,0,0.572368421,151,9,0,0,0,0
138641,0,0.006317895,36,60637,0,1983,,5,0,1,0,0
138646,0,0.008420792,59,60637,2,0.468645865,3300,13,0,1,1,1
138665,0,0.000568461,47,60637,0,0.400767939,8333,13,0,2,0,2
138670,0,0.260430043,36,60637,1,0.613527534,5011,9,0,1,0,4
138675,0,0.948561271,41,60637,0,0.340664712,8183,6,1,1,1,0
138677,0,0.04256613,65,60637,0,0.29615641,4500,10,0,1,1,0
138686,0,0.090371748,58,60637,1,89,,3,0,0,0,0
138688,0,0,59,60637,0,0.902864259,802,3,0,1,0,0
138714,0,0.051896208,22,60637,0,0,704,1,0,0,0,0
138732,0,0.026596853,72,60637,0,0.078999761,12556,15,0,1,0,1
138734,0,0.01928514,61,60637,0,0.152410575,4500,8,0,0,0,1
138765,0,0,46,60637,0,3.324940048,833,6,0,1,0,1
138778,0,0.824695884,34,60637,0,0.191900076,2641,5,0,0,0,0
138791,0,0.014049304,77,60637,0,0.011631127,3610,14,0,0,0,0
138794,0,0,49,60637,0,0.094181164,5000,3,0,0,0,2
138801,0,0.029623766,62,60637,0,0.008329863,2400,4,0,0,0,0
138805,0,0.683355738,46,60637,0,0.358234538,7000,11,0,1,0,2
138806,0,0.044842704,72,60637,0,0.088252259,5200,6,0,0,0,1
138809,0,0.293895314,63,60637,1,0.836991958,4600,12,0,2,0,0
138816,0,0.039029515,57,60637,0,0.116513669,19825,14,0,2,0,0
138822,0,0.087906541,33,60637,0,0.457939509,2115,12,0,0,0,0
138827,0,0.326736087,28,60637,0,0.078120117,16000,4,0,1,0,0
138836,0,0.162454874,31,60637,0,0.326779863,10070,11,0,2,0,1
138841,0,0.314400284,38,60637,0,0.871049518,5916,9,0,2,0,2
138850,0,0.9999999,47,60637,0,0.473017988,1500,2,0,0,0,1
138863,0,0.048943494,61,60637,0,0.007598987,7500,5,0,0,0,2
138870,0,0.003769086,42,60637,0,0.000754432,2650,4,0,0,0,0
138874,0,0.529704419,52,60637,0,2125,,4,0,1,0,0
138875,0,0.040411538,67,60637,0,0.498289924,3800,9,0,2,0,0
138876,0,0.123351751,35,60637,0,0.611574004,6600,9,0,0,0,0
138897,0,0.365029993,27,60637,0,0.031498338,6920,6,1,0,2,1
138900,0,0.000758568,40,60637,0,0.444315276,4300,12,0,2,0,2
138901,0,0.9999999,55,60637,0,0,,0,0,0,0,0
138908,0,0.088539015,55,60637,0,4291,,19,1,1,0,1
138912,0,0.189664611,55,60637,0,0.361960784,5099,11,0,1,0,1
138939,0,0.006049838,87,60637,0,0.211168008,4100,12,0,1,0,0
138951,0,0.373817688,51,60637,1,0.48633637,4500,9,0,1,0,2
138960,0,0.050913528,45,60637,0,0.278672133,10000,10,0,1,0,2
138965,0,0.242150295,76,60637,0,0.830939227,2714,21,0,1,0,0
138970,0,0.053992801,56,60637,0,0.002033554,5900,4,0,0,0,4
138976,0,0.9999999,39,60637,0,0.218679198,11916,1,0,1,0,4
138990,0,0,66,60637,0,366,,9,0,0,0,0
139011,0,0.043709376,28,60637,0,0.586275816,1500,7,0,1,0,2
139014,0,0.394596302,63,60637,0,0.61311054,8557,16,0,1,0,0
139015,0,0.675919613,57,60637,0,0.183264887,15583,7,0,1,0,2
139021,0,0.236721977,31,60637,0,0.400866378,3000,3,0,1,0,0
139022,0,0.065595627,43,60637,1,0.236641221,2750,5,1,0,0,0
139027,0,0,72,60637,0,0.158581116,5750,12,0,2,0,0
139067,0,0.503862861,36,60637,1,0.394026347,7666,8,0,1,0,0
139073,0,0.036211297,33,60637,0,0.319868214,6980,8,0,2,0,0
139076,0,0.0264482,80,60637,0,0.000749906,8000,2,0,0,0,1
139079,0,0.9999999,23,60637,0,0.010962241,820,1,0,0,0,0
139080,0,0.214354734,83,60637,0,1004,,13,0,1,0,0
139082,0,0.004676333,78,60637,0,1471,,4,0,1,0,0
139091,0,0.360211586,64,60637,1,0.23379409,4195,5,1,1,0,1
139095,0,0.514389608,44,60637,2,28.632287,12487,9,0,1,1,3
139102,0,0.043562501,53,60637,0,1.31187525,2500,28,0,3,0,1
139107,0,0.122774465,53,60637,2,0.157994734,30000,15,0,1,0,0
139150,0,0.452248368,49,60637,0,0.677205429,6483,6,0,2,0,1
139165,0,0.525477375,53,60637,0,0.525752508,4484,12,0,2,0,0
139183,0,0.595469318,47,60637,0,3395,,8,0,1,0,3
139208,0,0.350459023,61,60637,0,0.137498705,9650,8,0,0,0,0
139209,0,0.003774072,48,60637,0,0.448367443,6400,8,0,1,0,1
139217,0,0.177477016,54,60637,0,0.56299496,4166,31,0,1,0,2
139218,0,0.987842291,48,60637,1,0.182554517,3209,3,1,1,0,0
139240,0,0,60,60637,0,1721,,4,0,1,0,0
139246,0,0.44156685,43,60637,0,3339,,9,0,1,0,0
139248,0,0.179820504,60,60637,0,0.107446277,2000,3,0,0,0,0
139256,0,0.791835349,55,60637,0,0.645469696,11400,17,0,3,0,3
139262,0,0.645078837,49,60637,0,0.644500873,6300,15,0,1,0,2
139267,0,0.060621512,48,60637,0,0.421695787,9328,8,0,1,0,0
139273,0,0.157523665,34,60637,1,0.025041236,6668,4,0,0,0,2
139304,0,0.022768355,42,60637,1,1505,,5,0,1,0,0
139318,0,0.768017908,57,60637,0,0.422370281,14858,14,0,2,0,1
139324,0,0.040043945,62,60637,0,1492,,10,0,1,0,0
139328,0,0.18013181,63,60637,0,0.481768459,6581,13,0,2,0,1
139365,0,0.022636533,48,60637,0,0.00264667,6800,6,0,0,0,0
139394,0,0.882744837,64,60637,0,0.209722576,3928,15,0,0,0,0
139406,0,0.26367926,42,60637,0,0.117147142,6000,8,0,0,0,1
139423,0,0.9999999,27,60637,0,0.282559456,1765,5,0,0,0,0
139428,0,1,40,60637,1,1241,,7,0,0,1,3
139456,0,0.395891235,53,60637,0,0.245599417,9600,6,0,1,0,3
139458,0,0.258402524,45,60637,0,0.509521959,7718,16,0,2,0,0
139470,0,0.026337091,72,60637,0,0.064596511,5216,8,0,0,0,0
139480,0,0.010965139,28,60637,0,0.040456925,2100,5,0,0,0,0
139489,0,0.04117537,46,60637,0,0.391725768,4229,6,0,1,0,0
139493,0,0.335240674,50,60637,0,0.571749796,4891,11,0,1,0,2
139504,0,0.075847267,76,60637,3,439,,9,1,0,0,0
139509,0,1.021131561,31,60637,0,0.069482629,4000,2,2,0,0,3
139531,0,0,78,60637,0,0.430701457,2950,8,0,1,0,0
139545,0,0.008412861,91,60637,0,0.00157098,7001,6,0,0,0,0
139552,0,0,64,60637,0,0.381597291,5020,12,0,2,0,0
139587,0,0.583295341,43,60637,0,0.571141355,6465,16,1,1,0,2
139607,0,0.007679846,64,60637,0,0.055973611,9700,10,0,0,0,1
139611,0,0.801696713,30,60637,0,0.378854626,2950,7,0,1,0,1
139616,0,0.041317906,69,60637,0,0.006559475,12500,9,0,0,0,0
139617,0,0.9999999,47,60637,0,0.296023312,5833,4,0,2,0,0
139622,0,0.622550376,54,60637,0,0.432174203,9000,15,0,2,0,1
139625,0,0.312825741,76,60637,0,0.238811655,5250,15,0,1,0,0
139634,0,0.110916353,70,60637,0,0.409546061,2995,9,0,2,0,0
139636,0,0.046074042,63,60637,0,1370,,8,0,1,0,0
139654,0,0.9999999,26,60637,0,0.706521739,735,3,0,0,0,0
139659,0,0.15079246,39,60637,0,0.413512355,7000,10,0,2,0,0
139663,0,0.523849198,37,60637,0,0.372663877,3584,3,0,2,0,0
139668,0,0.013535442,53,60637,0,614,,6,0,2,0,
139673,0,0.317365269,27,60637,0,0.001052355,3800,1,0,0,0,0
139674,0,0.857033051,39,60637,0,0.141561297,3637,8,0,0,0,0
139689,0,0.553111722,46,60637,1,0.008460454,7800,1,0,0,0,0
139703,0,0.531996036,39,60637,0,0.501191737,7551,7,0,2,0,2
139704,0,0.002173724,79,60637,0,0,3500,3,0,0,0,0
139708,0,0.138058186,56,60637,0,0.036964436,3570,5,0,0,0,1
139712,0,0.083268032,34,60637,0,0.325904442,6550,8,0,1,0,0
139728,0,0.101176982,26,60637,0,0.105236227,5862,5,0,0,0,0
139731,0,0.582156533,52,60637,0,0.28753359,8558,11,0,2,0,2
139735,0,0.010509922,62,60637,0,0.008497876,4000,5,0,0,0,0
139757,0,0.063991729,46,60637,0,0.274021935,6108,9,0,1,0,0
139769,0,0.357191727,29,60637,1,0.131552635,7000,5,0,0,0,2
139804,0,0.9999999,64,60637,0,395,,1,0,0,1,0
139814,0,0.317336533,49,60637,1,0.209568011,2800,11,0,0,0,1
139828,0,0.110915563,65,60637,0,124,,3,0,0,0,0
139833,0,0.019461319,71,60637,0,403,,9,0,1,0,0
139834,0,0.4563935,74,60637,0,0.129249553,9500,10,0,1,0,0
139855,0,0,50,60637,0,0.764338317,4480,6,0,1,0,2
139856,0,0.018312889,45,60637,0,0.400288236,5550,3,0,2,0,0
139874,0,0.000932177,45,60637,0,0,,5,0,0,0,0
139880,0,0.9999999,52,60637,0,0.163576881,1833,1,0,0,0,0
139898,0,0.149700599,39,60637,0,0.214932833,3200,2,0,0,0,1
139908,0,0.002405599,83,60637,0,0.231034483,1449,8,0,2,0,0
139916,0,0.60199005,24,60637,0,0.00365408,820,2,0,0,0,0
139919,0,0.083061495,76,60637,1,0.172183959,4500,15,0,2,0,1
139925,0,0.443444764,31,60637,0,0.539587332,4167,6,0,1,0,0
139935,0,0.185776563,68,60637,0,0.189451187,13100,16,0,2,0,1
139940,0,0,54,60637,0,0.189616921,6760,5,0,1,0,0
139943,0,0.136439031,57,60637,0,0.470088581,8240,12,0,2,0,2
139971,0,0.9999999,32,60637,0,1.208758248,3333,14,0,2,0,1
139975,0,0.058431386,53,60637,0,0.052829139,7192,11,0,0,0,0
140009,0,0.056858658,55,60637,0,0.526134122,6083,9,0,2,0,3
140053,0,0.210900516,41,60637,1,0.461502961,13000,11,0,2,0,2
140067,0,0.010415416,68,60637,0,0.106752412,4664,11,0,1,0,0
140080,0,0.119985544,29,60637,1,0.132573485,5000,6,0,0,0,0
140085,0,0,52,60637,0,0.535847535,9916,11,0,3,0,1
140091,0,0.173953894,61,60637,0,3568,,8,0,2,0,1
140106,0,0.326076979,55,60637,2,0.635933006,5910,15,0,1,0,0
140115,0,0.448805552,51,60637,0,0.477844875,12750,13,0,3,0,2
140125,0,0,56,60637,0,0.169462803,5900,5,0,1,0,0
140131,0,0.002445021,55,60637,0,0.217613274,4700,8,0,1,0,0
140147,0,0.381184753,34,60637,0,0.060971634,9200,8,0,0,0,0
140165,0,0.431577303,51,60637,0,0.067061924,7589,9,0,0,0,2
140168,0,0.344866033,52,60637,2,0.286178455,4000,8,0,0,1,0
140176,0,0.448372633,49,60637,0,2057.5,1,8,0,3,0,1
140185,0,0.022723989,42,60637,0,0.008418837,3800,11,0,0,0,0
140214,0,0.021465358,59,60637,0,1196,,6,0,1,0,
140215,0,0.346234449,46,60637,0,0.356827622,7703,9,0,2,0,0
140224,0,0.090746676,30,60637,0,0.211115554,2500,7,0,0,0,0
140255,0,0.028246287,41,60637,0,0.373208047,8300,8,0,1,0,2
140259,0,0.072331611,29,60637,0,117,,9,0,0,0,0
140260,0,0.23461532,53,60637,0,0.056403797,32550,16,0,0,0,1
140275,0,0,54,60637,0,0.353863382,6250,8,0,1,0,0
140291,0,0.093244452,80,60637,0,0.35818409,2400,9,0,1,0,1
140297,0,0,76,60637,0,0.089254881,15057,6,0,1,0,1
140319,0,1.161676647,31,60637,0,0.145143365,4498,2,0,0,0,1
140329,0,0.129700666,36,60637,0,0.471338793,5250,9,0,1,0,0
140331,0,0.462276726,22,60637,0,0.139930035,2000,4,0,0,0,0
140336,0,0.003349833,80,60637,0,0.056905973,5306,2,0,1,0,1
140374,0,0.9999999,74,60637,0,0.49478749,1246,3,0,0,0,0
140381,0,0.523347954,52,60637,1,4931,,11,0,2,0,3
140418,0,0.063107605,59,60637,0,1067,,5,0,1,0,0
140437,0,0.03790059,72,60637,0,545,,5,0,1,0,0
140440,0,0.462475946,35,60637,0,0.889622076,5000,16,0,1,0,0
140450,0,0.530154215,45,60637,0,0.255048409,7229,4,0,2,0,2
140462,0,0.101248511,45,60637,0,0.251848766,9600,6,0,1,0,3
140466,0,0.052639097,37,60637,0,22,,1,0,0,0,
140469,0,0.228628294,68,60637,0,0.138078569,7712,9,0,0,0,2
140477,0,0.9999999,29,60637,0,0.089720584,3900,1,0,0,0,0
140479,0,0.645272397,48,60637,3,0.345331487,6500,8,0,1,0,2
140480,0,0.047521547,51,60637,0,0.273645546,9800,2,0,1,0,4
140481,0,0.823169753,61,60637,0,0.615393159,9003,19,0,2,0,0
140485,0,0.865647915,54,60637,0,1842,,6,0,1,0,4
140487,0,0.180321386,53,60637,0,3241,,14,4,2,0,0
140499,0,0.410541529,57,60637,1,0.117875285,25000,13,0,2,1,2
140511,0,0.064204427,50,60637,0,0.282946434,16670,7,0,2,0,0
140515,0,0.020083124,73,60637,0,0.005332825,10500,13,0,0,0,0
140536,0,0.223793114,34,60637,0,0.221579961,4670,5,0,1,0,3
140549,0,0.098459375,34,60637,0,0.542283646,6077,12,0,1,0,1
140551,0,0.070263544,51,60637,0,0.231564036,12000,5,0,2,0,1
140563,0,0.17056735,67,60637,6,0.241958853,3450,10,0,2,0,0
140568,0,0.543902966,37,60637,0,0.825834833,5000,11,0,1,0,0
140573,0,0.348651673,61,60637,0,0.224659817,3600,10,0,0,1,0
140578,0,0.072813963,69,60637,0,0.069078349,5500,6,0,0,0,0
140579,0,0.010890308,92,60637,0,0.002380726,10500,13,0,0,0,0
140586,0,0,46,60637,0,0.190769773,11353,8,0,1,0,1
140593,0,0.074548564,80,60637,0,0.010544496,11000,5,0,0,0,0
140604,0,0.246572802,53,60637,0,0.357952273,7500,31,0,1,0,1
140606,0,0.057646117,53,60637,0,0.524024508,3100,12,0,1,0,1
140626,0,0.006914863,56,60637,0,0.298220182,12416,49,0,2,0,1
140637,0,0.173502285,55,60637,0,3.659312135,1540,25,0,2,0,4
140643,0,0.104066051,47,60637,0,0.17992993,11987,12,0,1,0,3
140651,0,0.507694983,43,60637,0,0.344097406,17000,7,0,2,0,4
140682,0,0.000693046,44,60637,0,0,5178,2,0,0,0,0
140684,0,0.9999999,45,60637,0,0,,1,0,0,0,0
140697,0,0.005639774,48,60637,0,3546,,10,0,2,2,0
140703,0,0.241354818,37,60637,0,0.628518299,11830,16,0,2,0,0
140726,0,0.358905523,62,60637,0,9.262316911,1501,7,0,1,0,0
140742,0,0.025545088,60,60637,0,0.194591417,1700,20,0,0,0,0
140775,0,0.006773975,61,60637,0,1423,,10,0,1,0,0
140787,0,0.093800153,49,60637,0,0.347572816,3089,10,0,1,0,1
140795,0,0.012769409,62,60637,0,0.184474124,9583,11,0,2,0,2
140823,0,0.043255961,49,60637,0,238,,4,0,0,0,
140856,0,0.491398403,52,60637,1,0.296931408,4431,12,0,2,0,0
140857,0,0.026344509,37,60637,0,0.806334589,7166,9,0,3,0,0
140878,0,0.19023811,85,60637,1,0.243325918,3595,5,0,1,0,1
140882,0,0.24186919,33,60637,0,0.195393169,5035,6,0,0,0,2
140915,0,0.387661954,59,60637,0,1.093230769,3249,18,0,1,0,2
140917,0,0,75,60637,0,0,2224,4,0,0,0,1
140929,0,0.446193779,29,60637,0,936,1,8,0,1,0,1
140935,0,0.252474404,56,60637,0,0.317712153,15000,11,0,2,0,0
140938,0,0.387871164,53,60637,1,0.39229231,5500,17,0,0,0,0
140941,0,0.027231665,63,60637,0,31,0,3,0,0,0,0
140947,0,0.083968443,49,60637,0,0.25439178,12067,10,0,2,0,2
140954,0,0.021118874,47,60637,0,0.073457395,11230,5,0,0,0,3
140964,0,0.009477849,30,60637,0,0.102549077,6825,5,0,0,0,0
140974,0,0.167171802,61,60637,0,0.126857749,5651,12,0,1,0,0
140981,0,0.000959164,63,60637,0,0.132337372,8500,7,0,1,0,0
140987,0,0.008867974,57,60637,0,0.206798867,6000,19,0,1,0,0
140988,0,0.037547695,59,60637,2,0.240902569,7666,6,0,1,1,1
140999,0,0.356094065,47,60637,0,0.564348647,6355,13,0,3,1,0
141012,0,0.479952005,80,60637,0,0.694059006,7422,7,0,2,0,1
141014,0,0,76,60637,0,0,,3,0,0,0,1
141023,0,0.007395005,64,60637,0,0.149706707,3920,4,0,1,0,1
141037,0,0.070895604,70,60637,0,0.862045985,6001,10,0,3,0,0
141041,0,0,28,60637,0,0.678431373,764,3,1,0,0,0
141057,0,0.198709208,68,60637,0,0.235328986,8434,5,0,2,0,0
141061,0,0.048011197,46,60637,0,0.016231475,4250,5,0,0,0,0
141062,0,0,30,60637,1,0,1636,1,0,0,0,0
141072,0,0.9999999,24,60637,98,0,750,0,98,0,98,0
141117,0,1.02629737,40,60637,0,1153,,6,1,1,0,2
141119,0,0.251357519,34,60637,0,0.552890684,3960,9,0,1,0,3
141125,0,0.646561049,60,60637,0,2559,,11,0,2,0,0
141127,0,0.010399653,62,60637,0,0.001542681,5833,3,0,0,0,0
141133,0,1.056803362,45,60637,1,0.025762231,8461,4,1,0,0,0
141168,0,0.782651969,37,60637,0,0.479304139,3333,10,0,0,0,0
141172,0,0.681926436,54,60637,0,0.743296064,11000,17,0,3,0,0
141183,0,0.473639797,54,60637,0,0.39080863,5700,12,0,2,0,0
141210,0,0,42,60637,0,0.259313014,6200,4,0,1,0,3
141211,0,0.020071268,50,60637,1,0.525139665,3400,9,0,1,0,5
141214,0,0.0359976,66,60637,0,0.024975025,1000,5,0,0,0,0
141223,0,0,60,60637,1,0.057094082,5271,6,0,0,0,3
